id,lease_id,billing_month,due_date,base_rent,water_amount,interest,total_due,status,rent_paid,water_paid,rent_paid_at,water_paid_at,paid_at,payment_reference,water_computed_from_system,source_water_reading_id
2248,161,2025-03-01,2025-03-10,8100.00,3022.65,0.00,11122.65,PAID,8100.00,3022.65,,,2025-03-15 00:00:00+00:00,REF-20250315-2248,True,1780
2788,176,2025-03-01,2025-03-15,10789.00,1350.00,0.00,12139.00,PAID,10789.00,1350.00,,,2025-04-02 00:00:00+00:00,REF-20250402-2788,True,2320
2140,158,2025-03-01,2025-03-15,18790.00,2924.10,0.00,21714.10,PAID,18790.00,2924.10,,,2025-03-15 00:00:00+00:00,REF-20250315-2140,True,1672
2068,156,2025-03-01,2025-03-15,16423.00,2739.60,0.00,19162.60,PAID,16423.00,2739.60,,,2025-03-15 00:00:00+00:00,REF-20250315-2068,True,1600
1672,145,2025-03-01,2025-03-10,24585.00,2624.40,0.00,27209.40,PAID,24585.00,2624.40,,,2025-03-10 00:00:00+00:00,REF-20250310-1672,True,1204
2428,166,2025-03-01,2025-03-10,15261.00,2417.85,0.00,17678.85,PAID,15261.00,2417.85,,,2025-03-10 00:00:00+00:00,REF-20250310-2428,True,1960
1888,151,2025-03-01,2025-03-10,22061.00,2329.20,0.00,24390.20,PAID,22061.00,2329.20,,,2025-03-10 00:00:00+00:00,REF-20250310-1888,True,1420
2212,160,2025-03-01,2025-03-05,13039.00,1976.85,0.00,15015.85,PAID,13039.00,1976.85,,,2025-03-05 00:00:00+00:00,REF-20250305-2212,True,1744
2896,179,2025-03-01,2025-03-10,12137.00,1710.00,0.00,13847.00,PAID,12137.00,1710.00,,,2025-03-10 00:00:00+00:00,REF-20250310-2896,True,2428
1924,152,2025-03-01,2025-03-10,8991.00,1350.00,0.00,10341.00,PAID,8991.00,1350.00,,,2025-03-10 00:00:00+00:00,REF-20250310-1924,True,1456
2356,164,2025-03-01,2025-03-10,9196.00,2389.95,0.00,11585.95,PAID,9196.00,2389.95,,,2025-04-29 00:00:00+00:00,REF-20250429-2356,True,1888
1816,149,2025-03-01,2025-03-10,12918.00,1536.75,0.00,14454.75,PAID,12918.00,1536.75,,,2025-03-10 00:00:00+00:00,REF-20250310-1816,True,1348
1708,146,2025-03-01,2025-03-10,12967.00,2843.55,0.00,15810.55,PAID,12967.00,2843.55,,,2025-03-10 00:00:00+00:00,REF-20250310-1708,True,1240
2176,159,2025-03-01,2025-03-05,22110.00,2497.95,0.00,24607.95,PAID,22110.00,2497.95,,,2025-03-05 00:00:00+00:00,REF-20250305-2176,True,1708
2680,173,2025-03-01,2025-03-05,24361.00,3118.50,0.00,27479.50,PAID,24361.00,3118.50,,,2025-03-05 00:00:00+00:00,REF-20250305-2680,True,2212
2284,162,2025-03-01,2025-03-05,19048.00,2642.85,0.00,21690.85,PAID,19048.00,2642.85,,,2025-03-06 00:00:00+00:00,REF-20250306-2284,True,1816
2824,177,2025-03-01,2025-03-05,8325.00,2491.65,0.00,10816.65,PAID,8325.00,2491.65,,,2025-03-05 00:00:00+00:00,REF-20250305-2824,True,2356
1780,148,2025-03-01,2025-03-10,12762.00,2215.80,0.00,14977.80,PAID,12762.00,2215.80,,,2025-03-17 00:00:00+00:00,REF-20250317-1780,True,1312
2032,155,2025-03-01,2025-03-15,20483.00,2856.15,0.00,23339.15,PAID,20483.00,2856.15,,,2025-03-15 00:00:00+00:00,REF-20250315-2032,True,1564
2860,178,2025-03-01,2025-03-15,13339.00,2345.40,0.00,15684.40,PAID,13339.00,2345.40,,,2025-03-15 00:00:00+00:00,REF-20250315-2860,True,2392
3004,182,2025-03-01,2025-03-15,15393.00,2268.90,0.00,17661.90,PAID,15393.00,2268.90,,,2025-03-15 00:00:00+00:00,REF-20250315-3004,True,2536
2716,174,2025-03-01,2025-03-10,15982.00,1624.50,0.00,17606.50,PAID,15982.00,1624.50,,,2025-03-16 00:00:00+00:00,REF-20250316-2716,True,2248
1959,153,2025-02-01,2025-02-05,8589.00,3108.15,0.00,11697.15,PAID,8589.00,3108.15,,,2025-02-07 00:00:00+00:00,REF-20250207-1959,True,1491
2463,167,2025-02-01,2025-02-15,20093.00,2771.10,0.00,22864.10,PAID,20093.00,2771.10,,,2025-02-15 00:00:00+00:00,REF-20250215-2463,True,1995
2211,160,2025-02-01,2025-02-05,13039.00,2115.00,0.00,15154.00,PAID,13039.00,2115.00,,,2025-02-05 00:00:00+00:00,REF-20250205-2211,True,1743
2391,165,2025-02-01,2025-02-10,18241.00,2235.60,0.00,20476.60,PAID,18241.00,2235.60,,,2025-03-08 00:00:00+00:00,REF-20250308-2391,True,1923
1671,145,2025-02-01,2025-02-10,24585.00,2270.25,0.00,26855.25,PAID,24585.00,2270.25,,,2025-02-10 00:00:00+00:00,REF-20250210-1671,True,1203
2283,162,2025-02-01,2025-02-05,19048.00,2326.05,0.00,21374.05,PAID,19048.00,2326.05,,,2025-02-05 00:00:00+00:00,REF-20250205-2283,True,1815
2643,172,2025-02-01,2025-02-15,14372.00,2191.05,0.00,16563.05,PAID,14372.00,2191.05,,,2025-02-15 00:00:00+00:00,REF-20250215-2643,True,2175
1779,148,2025-02-01,2025-02-10,12762.00,1911.60,0.00,14673.60,PAID,12762.00,1911.60,,,2025-02-10 00:00:00+00:00,REF-20250210-1779,True,1311
2967,181,2025-02-01,2025-02-10,10986.00,2581.65,0.00,13567.65,PAID,10986.00,2581.65,,,2025-02-10 00:00:00+00:00,REF-20250210-2967,True,2499
2607,171,2025-02-01,2025-02-05,9680.00,2074.95,0.00,11754.95,PAID,9680.00,2074.95,,,2025-02-05 00:00:00+00:00,REF-20250205-2607,True,2139
1743,147,2025-02-01,2025-02-15,13413.00,2582.55,0.00,15995.55,PAID,13413.00,2582.55,,,2025-02-15 00:00:00+00:00,REF-20250215-1743,True,1275
1887,151,2025-02-01,2025-02-10,22061.00,2716.65,0.00,24777.65,PAID,22061.00,2716.65,,,2025-02-10 00:00:00+00:00,REF-20250210-1887,True,1419
2139,158,2025-02-01,2025-02-15,18790.00,2044.35,0.00,20834.35,PAID,18790.00,2044.35,,,2025-02-15 00:00:00+00:00,REF-20250215-2139,True,1671
2355,164,2025-02-01,2025-02-10,9196.00,2769.75,0.00,11965.75,PAID,9196.00,2769.75,,,2025-03-25 00:00:00+00:00,REF-20250325-2355,True,1887
2859,178,2025-02-01,2025-02-15,13339.00,1953.00,0.00,15292.00,PAID,13339.00,1953.00,,,2025-02-15 00:00:00+00:00,REF-20250215-2859,True,2391
2175,159,2025-02-01,2025-02-05,22110.00,3322.80,0.00,25432.80,PAID,22110.00,3322.80,,,2025-02-05 00:00:00+00:00,REF-20250205-2175,True,1707
1851,150,2025-02-01,2025-02-05,12073.00,2235.60,0.00,14308.60,PAID,12073.00,2235.60,,,2025-02-05 00:00:00+00:00,REF-20250205-1851,True,1383
1923,152,2025-02-01,2025-02-10,8991.00,2344.05,0.00,11335.05,PAID,8991.00,2344.05,,,2025-02-10 00:00:00+00:00,REF-20250210-1923,True,1455
2103,157,2025-02-01,2025-02-10,16615.00,1777.05,0.00,18392.05,PAID,16615.00,1777.05,,,2025-02-10 00:00:00+00:00,REF-20250210-2103,True,1635
2571,170,2025-02-01,2025-02-10,21005.00,2578.50,0.00,23583.50,PAID,21005.00,2578.50,,,2025-02-13 00:00:00+00:00,REF-20250213-2571,True,2103
2499,168,2025-02-01,2025-02-10,8811.00,2334.15,0.00,11145.15,PAID,8811.00,2334.15,,,2025-04-08 00:00:00+00:00,REF-20250408-2499,True,2031
2535,169,2025-02-01,2025-02-15,12907.00,2775.60,0.00,15682.60,PAID,12907.00,2775.60,,,2025-02-22 00:00:00+00:00,REF-20250222-2535,True,2067
2319,163,2025-02-01,2025-02-15,15487.00,1626.75,0.00,17113.75,PAID,15487.00,1626.75,,,2025-02-20 00:00:00+00:00,REF-20250220-2319,True,1851
1995,154,2025-02-01,2025-02-10,15421.00,2801.25,0.00,18222.25,PAID,15421.00,2801.25,,,2025-02-10 00:00:00+00:00,REF-20250210-1995,True,1527
2247,161,2025-02-01,2025-02-10,8100.00,2136.60,0.00,10236.60,PAID,8100.00,2136.60,,,2025-02-12 00:00:00+00:00,REF-20250212-2247,True,1779
2067,156,2025-02-01,2025-02-15,16423.00,1659.15,0.00,18082.15,PAID,16423.00,1659.15,,,2025-02-15 00:00:00+00:00,REF-20250215-2067,True,1599
2751,175,2025-02-01,2025-02-15,11675.00,2894.40,0.00,14569.40,PAID,11675.00,2894.40,,,2025-02-15 00:00:00+00:00,REF-20250215-2751,True,2283
2427,166,2025-02-01,2025-02-10,15261.00,2662.20,0.00,17923.20,PAID,15261.00,2662.20,,,2025-02-12 00:00:00+00:00,REF-20250212-2427,True,1959
2787,176,2025-02-01,2025-02-15,10789.00,2667.60,0.00,13456.60,PAID,10789.00,2667.60,,,2025-02-22 00:00:00+00:00,REF-20250222-2787,True,2319
2895,179,2025-02-01,2025-02-10,12137.00,2317.95,0.00,14454.95,PAID,12137.00,2317.95,,,2025-02-10 00:00:00+00:00,REF-20250210-2895,True,2427
2679,173,2025-02-01,2025-02-05,24361.00,2747.25,0.00,27108.25,PAID,24361.00,2747.25,,,2025-02-05 00:00:00+00:00,REF-20250205-2679,True,2211
3039,183,2025-02-01,2025-02-10,17289.00,2163.15,0.00,19452.15,PAID,17289.00,2163.15,,,2025-03-18 00:00:00+00:00,REF-20250318-3039,True,2571
1815,149,2025-02-01,2025-02-10,12918.00,2078.10,0.00,14996.10,PAID,12918.00,2078.10,,,2025-04-07 00:00:00+00:00,REF-20250407-1815,True,1347
2823,177,2025-02-01,2025-02-05,8325.00,2718.00,0.00,11043.00,PAID,8325.00,2718.00,,,2025-02-05 00:00:00+00:00,REF-20250205-2823,True,2355
2031,155,2025-02-01,2025-02-15,20483.00,2614.95,0.00,23097.95,PAID,20483.00,2614.95,,,2025-02-15 00:00:00+00:00,REF-20250215-2031,True,1563
1707,146,2025-02-01,2025-02-10,12967.00,1908.00,0.00,14875.00,PAID,12967.00,1908.00,,,2025-02-10 00:00:00+00:00,REF-20250210-1707,True,1239
3003,182,2025-02-01,2025-02-15,15393.00,2016.00,0.00,17409.00,PAID,15393.00,2016.00,,,2025-02-15 00:00:00+00:00,REF-20250215-3003,True,2535
2931,180,2025-02-01,2025-02-15,18152.00,1650.60,0.00,19802.60,PAID,18152.00,1650.60,,,2025-02-15 00:00:00+00:00,REF-20250215-2931,True,2463
2715,174,2025-02-01,2025-02-10,15982.00,3356.55,0.00,19338.55,PAID,15982.00,3356.55,,,2025-02-15 00:00:00+00:00,REF-20250215-2715,True,2247
1922,152,2025-01-01,2025-01-10,8991.00,1760.40,0.00,10751.40,PAID,8991.00,1760.40,,,2025-01-10 00:00:00+00:00,REF-20250110-1922,True,1454
2822,177,2025-01-01,2025-01-05,8325.00,1447.20,0.00,9772.20,PAID,8325.00,1447.20,,,2025-01-05 00:00:00+00:00,REF-20250105-2822,True,2354
3002,182,2025-01-01,2025-01-15,15393.00,2560.05,0.00,17953.05,PAID,15393.00,2560.05,,,2025-01-15 00:00:00+00:00,REF-20250115-3002,True,2534
2534,169,2025-01-01,2025-01-15,12907.00,3519.45,0.00,16426.45,PAID,12907.00,3519.45,,,2025-01-15 00:00:00+00:00,REF-20250115-2534,True,2066
2354,164,2025-01-01,2025-01-10,9196.00,3148.65,0.00,12344.65,PAID,9196.00,3148.65,,,2025-01-17 00:00:00+00:00,REF-20250117-2354,True,1886
2714,174,2025-01-01,2025-01-10,15982.00,3379.95,0.00,19361.95,PAID,15982.00,3379.95,,,2025-01-16 00:00:00+00:00,REF-20250116-2714,True,2246
1886,151,2025-01-01,2025-01-10,22061.00,2042.55,0.00,24103.55,PAID,22061.00,2042.55,,,2025-01-12 00:00:00+00:00,REF-20250112-1886,True,1418
2858,178,2025-01-01,2025-01-15,13339.00,2659.05,0.00,15998.05,PAID,13339.00,2659.05,,,2025-01-22 00:00:00+00:00,REF-20250122-2858,True,2390
2138,158,2025-01-01,2025-01-15,18790.00,2004.30,0.00,20794.30,PAID,18790.00,2004.30,,,2025-01-19 00:00:00+00:00,REF-20250119-2138,True,1670
1850,150,2025-01-01,2025-01-05,12073.00,1645.65,0.00,13718.65,PAID,12073.00,1645.65,,,2025-01-05 00:00:00+00:00,REF-20250105-1850,True,1382
2498,168,2025-01-01,2025-01-10,8811.00,3050.55,0.00,11861.55,PAID,8811.00,3050.55,,,2025-01-11 00:00:00+00:00,REF-20250111-2498,True,2030
3038,183,2025-01-01,2025-01-10,17289.00,2911.50,0.00,20200.50,PAID,17289.00,2911.50,,,2025-01-10 00:00:00+00:00,REF-20250110-3038,True,2570
2246,161,2025-01-01,2025-01-10,8100.00,1745.55,0.00,9845.55,PAID,8100.00,1745.55,,,2025-01-12 00:00:00+00:00,REF-20250112-2246,True,1778
2894,179,2025-01-01,2025-01-10,12137.00,2157.30,0.00,14294.30,PAID,12137.00,2157.30,,,2025-01-10 00:00:00+00:00,REF-20250110-2894,True,2426
2030,155,2025-01-01,2025-01-15,20483.00,1350.00,0.00,21833.00,PAID,20483.00,1350.00,,,2025-01-15 00:00:00+00:00,REF-20250115-2030,True,1562
1814,149,2025-01-01,2025-01-10,12918.00,1963.35,0.00,14881.35,PAID,12918.00,1963.35,,,2025-01-10 00:00:00+00:00,REF-20250110-1814,True,1346
2066,156,2025-01-01,2025-01-15,16423.00,2245.50,0.00,18668.50,PAID,16423.00,2245.50,,,2025-01-15 00:00:00+00:00,REF-20250115-2066,True,1598
2930,180,2025-01-01,2025-01-15,18152.00,2441.25,0.00,20593.25,PAID,18152.00,2441.25,,,2025-01-15 00:00:00+00:00,REF-20250115-2930,True,2462
2390,165,2025-01-01,2025-01-10,18241.00,1830.60,0.00,20071.60,PAID,18241.00,1830.60,,,2025-01-10 00:00:00+00:00,REF-20250110-2390,True,1922
2642,172,2025-01-01,2025-01-15,14372.00,2187.00,0.00,16559.00,PAID,14372.00,2187.00,,,2025-01-15 00:00:00+00:00,REF-20250115-2642,True,2174
2462,167,2025-01-01,2025-01-15,20093.00,1963.35,0.00,22056.35,PAID,20093.00,1963.35,,,2025-01-15 00:00:00+00:00,REF-20250115-2462,True,1994
2282,162,2025-01-01,2025-01-05,19048.00,2781.00,0.00,21829.00,PAID,19048.00,2781.00,,,2025-01-05 00:00:00+00:00,REF-20250105-2282,True,1814
2606,171,2025-01-01,2025-01-05,9680.00,2323.35,0.00,12003.35,PAID,9680.00,2323.35,,,2025-01-05 00:00:00+00:00,REF-20250105-2606,True,2138
1778,148,2025-01-01,2025-01-10,12762.00,1683.90,0.00,14445.90,PAID,12762.00,1683.90,,,2025-01-15 00:00:00+00:00,REF-20250115-1778,True,1310
2966,181,2025-01-01,2025-01-10,10986.00,2014.20,0.00,13000.20,PAID,10986.00,2014.20,,,2025-01-10 00:00:00+00:00,REF-20250110-2966,True,2498
1742,147,2025-01-01,2025-01-15,13413.00,1350.00,0.00,14763.00,PAID,13413.00,1350.00,,,2025-01-15 00:00:00+00:00,REF-20250115-1742,True,1274
1670,145,2025-01-01,2025-01-10,24585.00,2099.70,0.00,26684.70,PAID,24585.00,2099.70,,,2025-01-10 00:00:00+00:00,REF-20250110-1670,True,1202
2102,157,2025-01-01,2025-01-10,16615.00,1655.55,0.00,18270.55,PAID,16615.00,1655.55,,,2025-01-10 00:00:00+00:00,REF-20250110-2102,True,1634
2426,166,2025-01-01,2025-01-10,15261.00,2716.65,0.00,17977.65,PAID,15261.00,2716.65,,,2025-01-10 00:00:00+00:00,REF-20250110-2426,True,1958
1706,146,2025-01-01,2025-01-10,12967.00,3017.25,0.00,15984.25,PAID,12967.00,3017.25,,,2025-01-10 00:00:00+00:00,REF-20250110-1706,True,1238
2318,163,2025-01-01,2025-01-15,15487.00,2901.15,0.00,18388.15,PAID,15487.00,2901.15,,,2025-01-15 00:00:00+00:00,REF-20250115-2318,True,1850
2750,175,2025-01-01,2025-01-15,11675.00,1544.40,0.00,13219.40,PAID,11675.00,1544.40,,,2025-01-15 00:00:00+00:00,REF-20250115-2750,True,2282
2570,170,2025-01-01,2025-01-10,21005.00,2188.80,0.00,23193.80,PAID,21005.00,2188.80,,,2025-01-10 00:00:00+00:00,REF-20250110-2570,True,2102
2174,159,2025-01-01,2025-01-05,22110.00,2803.50,0.00,24913.50,PAID,22110.00,2803.50,,,2025-01-05 00:00:00+00:00,REF-20250105-2174,True,1706
2678,173,2025-01-01,2025-01-05,24361.00,1350.00,0.00,25711.00,PAID,24361.00,1350.00,,,2025-01-13 00:00:00+00:00,REF-20250113-2678,True,2210
1994,154,2025-01-01,2025-01-10,15421.00,2916.00,0.00,18337.00,PAID,15421.00,2916.00,,,2025-01-10 00:00:00+00:00,REF-20250110-1994,True,1526
1958,153,2025-01-01,2025-01-05,8589.00,2533.50,0.00,11122.50,PAID,8589.00,2533.50,,,2025-01-05 00:00:00+00:00,REF-20250105-1958,True,1490
2786,176,2025-01-01,2025-01-15,10789.00,1908.00,0.00,12697.00,PAID,10789.00,1908.00,,,2025-01-15 00:00:00+00:00,REF-20250115-2786,True,2318
2210,160,2025-01-01,2025-01-05,13039.00,2691.90,0.00,15730.90,PAID,13039.00,2691.90,,,2025-01-06 00:00:00+00:00,REF-20250106-2210,True,1742
2821,177,2024-12-01,2024-12-05,8325.00,1350.00,0.00,9675.00,PAID,8325.00,1350.00,,,2024-12-05 00:00:00+00:00,REF-20241205-2821,True,2353
2893,179,2024-12-01,2024-12-10,12137.00,2171.25,0.00,14308.25,PAID,12137.00,2171.25,,,2024-12-10 00:00:00+00:00,REF-20241210-2893,True,2425
2389,165,2024-12-01,2024-12-10,18241.00,2567.25,0.00,20808.25,PAID,18241.00,2567.25,,,2024-12-10 00:00:00+00:00,REF-20241210-2389,True,1921
1885,151,2024-12-01,2024-12-10,22061.00,1764.45,0.00,23825.45,PAID,22061.00,1764.45,,,2024-12-14 00:00:00+00:00,REF-20241214-1885,True,1417
2425,166,2024-12-01,2024-12-10,15261.00,1743.75,0.00,17004.75,PAID,15261.00,1743.75,,,2024-12-14 00:00:00+00:00,REF-20241214-2425,True,1957
2209,160,2024-12-01,2024-12-05,13039.00,2566.80,0.00,15605.80,PAID,13039.00,2566.80,,,2024-12-05 00:00:00+00:00,REF-20241205-2209,True,1741
2317,163,2024-12-01,2024-12-15,15487.00,2639.25,0.00,18126.25,PAID,15487.00,2639.25,,,2024-12-16 00:00:00+00:00,REF-20241216-2317,True,1849
2029,155,2024-12-01,2024-12-15,20483.00,1486.80,0.00,21969.80,PAID,20483.00,1486.80,,,2024-12-15 00:00:00+00:00,REF-20241215-2029,True,1561
2245,161,2024-12-01,2024-12-10,8100.00,1900.35,0.00,10000.35,PAID,8100.00,1900.35,,,2024-12-16 00:00:00+00:00,REF-20241216-2245,True,1777
1921,152,2024-12-01,2024-12-10,8991.00,1976.40,0.00,10967.40,PAID,8991.00,1976.40,,,2024-12-10 00:00:00+00:00,REF-20241210-1921,True,1453
2713,174,2024-12-01,2024-12-10,15982.00,2371.05,0.00,18353.05,PAID,15982.00,2371.05,,,2024-12-10 00:00:00+00:00,REF-20241210-2713,True,2245
1957,153,2024-12-01,2024-12-05,8589.00,2098.80,0.00,10687.80,PAID,8589.00,2098.80,,,2024-12-05 00:00:00+00:00,REF-20241205-1957,True,1489
1849,150,2024-12-01,2024-12-05,12073.00,3141.00,0.00,15214.00,PAID,12073.00,3141.00,,,2024-12-05 00:00:00+00:00,REF-20241205-1849,True,1381
2497,168,2024-12-01,2024-12-10,8811.00,2549.25,0.00,11360.25,PAID,8811.00,2549.25,,,2024-12-10 00:00:00+00:00,REF-20241210-2497,True,2029
2065,156,2024-12-01,2024-12-15,16423.00,2582.55,0.00,19005.55,PAID,16423.00,2582.55,,,2024-12-15 00:00:00+00:00,REF-20241215-2065,True,1597
2785,176,2024-12-01,2024-12-15,10789.00,1495.80,0.00,12284.80,PAID,10789.00,1495.80,,,2024-12-15 00:00:00+00:00,REF-20241215-2785,True,2317
2569,170,2024-12-01,2024-12-10,21005.00,2206.35,0.00,23211.35,PAID,21005.00,2206.35,,,2024-12-10 00:00:00+00:00,REF-20241210-2569,True,2101
2137,158,2024-12-01,2024-12-15,18790.00,2913.75,0.00,21703.75,PAID,18790.00,2913.75,,,2024-12-16 00:00:00+00:00,REF-20241216-2137,True,1669
2749,175,2024-12-01,2024-12-15,11675.00,1737.00,0.00,13412.00,PAID,11675.00,1737.00,,,2024-12-15 00:00:00+00:00,REF-20241215-2749,True,2281
1993,154,2024-12-01,2024-12-10,15421.00,3425.85,0.00,18846.85,PAID,15421.00,3425.85,,,2024-12-10 00:00:00+00:00,REF-20241210-1993,True,1525
1669,145,2024-12-01,2024-12-10,24585.00,2612.70,0.00,27197.70,PAID,24585.00,2612.70,,,2024-12-10 00:00:00+00:00,REF-20241210-1669,True,1201
1705,146,2024-12-01,2024-12-10,12967.00,1699.65,0.00,14666.65,PAID,12967.00,1699.65,,,2024-12-10 00:00:00+00:00,REF-20241210-1705,True,1237
2173,159,2024-12-01,2024-12-05,22110.00,1859.40,0.00,23969.40,PAID,22110.00,1859.40,,,2024-12-10 00:00:00+00:00,REF-20241210-2173,True,1705
3001,182,2024-12-01,2024-12-15,15393.00,2671.65,0.00,18064.65,PAID,15393.00,2671.65,,,2024-12-15 00:00:00+00:00,REF-20241215-3001,True,2533
2965,181,2024-12-01,2024-12-10,10986.00,1364.40,0.00,12350.40,PAID,10986.00,1364.40,,,2024-12-10 00:00:00+00:00,REF-20241210-2965,True,2497
2677,173,2024-12-01,2024-12-05,24361.00,3391.20,0.00,27752.20,PAID,24361.00,3391.20,,,2024-12-05 00:00:00+00:00,REF-20241205-2677,True,2209
1777,148,2024-12-01,2024-12-10,12762.00,1828.80,0.00,14590.80,PAID,12762.00,1828.80,,,2025-02-05 00:00:00+00:00,REF-20250205-1777,True,1309
2281,162,2024-12-01,2024-12-05,19048.00,2230.65,0.00,21278.65,PAID,19048.00,2230.65,,,2024-12-12 00:00:00+00:00,REF-20241212-2281,True,1813
2605,171,2024-12-01,2024-12-05,9680.00,1555.20,0.00,11235.20,PAID,9680.00,1555.20,,,2024-12-05 00:00:00+00:00,REF-20241205-2605,True,2137
3037,183,2024-12-01,2024-12-10,17289.00,1791.45,0.00,19080.45,PAID,17289.00,1791.45,,,2024-12-10 00:00:00+00:00,REF-20241210-3037,True,2569
2461,167,2024-12-01,2024-12-15,20093.00,1471.05,0.00,21564.05,PAID,20093.00,1471.05,,,2024-12-15 00:00:00+00:00,REF-20241215-2461,True,1993
2857,178,2024-12-01,2024-12-15,13339.00,1807.65,0.00,15146.65,PAID,13339.00,1807.65,,,2024-12-15 00:00:00+00:00,REF-20241215-2857,True,2389
1741,147,2024-12-01,2024-12-15,13413.00,2077.20,0.00,15490.20,PAID,13413.00,2077.20,,,2024-12-15 00:00:00+00:00,REF-20241215-1741,True,1273
2533,169,2024-12-01,2024-12-15,12907.00,2748.15,0.00,15655.15,PAID,12907.00,2748.15,,,2024-12-17 00:00:00+00:00,REF-20241217-2533,True,2065
2101,157,2024-12-01,2024-12-10,16615.00,2070.00,0.00,18685.00,PAID,16615.00,2070.00,,,2024-12-10 00:00:00+00:00,REF-20241210-2101,True,1633
2641,172,2024-12-01,2024-12-15,14372.00,2339.10,0.00,16711.10,PAID,14372.00,2339.10,,,2024-12-15 00:00:00+00:00,REF-20241215-2641,True,2173
2929,180,2024-12-01,2024-12-15,18152.00,2466.45,0.00,20618.45,PAID,18152.00,2466.45,,,2024-12-20 00:00:00+00:00,REF-20241220-2929,True,2461
1813,149,2024-12-01,2024-12-10,12918.00,1724.85,0.00,14642.85,PAID,12918.00,1724.85,,,2024-12-10 00:00:00+00:00,REF-20241210-1813,True,1345
2353,164,2024-12-01,2024-12-10,9196.00,2009.70,0.00,11205.70,PAID,9196.00,2009.70,,,2024-12-13 00:00:00+00:00,REF-20241213-2353,True,1885
3036,183,2024-11-01,2024-11-10,17289.00,1350.00,0.00,18639.00,PAID,17289.00,1350.00,,,2024-11-10 00:00:00+00:00,REF-20241110-3036,True,2568
3000,182,2024-11-01,2024-11-15,15393.00,1857.15,0.00,17250.15,PAID,15393.00,1857.15,,,2024-11-15 00:00:00+00:00,REF-20241115-3000,True,2532
2964,181,2024-11-01,2024-11-10,10986.00,2081.70,0.00,13067.70,PAID,10986.00,2081.70,,,2024-11-10 00:00:00+00:00,REF-20241110-2964,True,2496
2928,180,2024-11-01,2024-11-15,18152.00,2133.45,0.00,20285.45,PAID,18152.00,2133.45,,,2024-11-15 00:00:00+00:00,REF-20241115-2928,True,2460
2892,179,2024-11-01,2024-11-10,12137.00,2689.65,0.00,14826.65,PAID,12137.00,2689.65,,,2024-11-10 00:00:00+00:00,REF-20241110-2892,True,2424
2856,178,2024-11-01,2024-11-15,13339.00,2086.65,0.00,15425.65,PAID,13339.00,2086.65,,,2024-11-18 00:00:00+00:00,REF-20241118-2856,True,2388
2820,177,2024-11-01,2024-11-05,8325.00,1350.00,0.00,9675.00,PAID,8325.00,1350.00,,,2024-11-09 00:00:00+00:00,REF-20241109-2820,True,2352
2784,176,2024-11-01,2024-11-15,10789.00,1805.40,0.00,12594.40,PAID,10789.00,1805.40,,,2024-11-15 00:00:00+00:00,REF-20241115-2784,True,2316
2748,175,2024-11-01,2024-11-15,11675.00,2194.20,0.00,13869.20,PAID,11675.00,2194.20,,,2024-11-15 00:00:00+00:00,REF-20241115-2748,True,2280
2712,174,2024-11-01,2024-11-10,15982.00,2032.20,0.00,18014.20,PAID,15982.00,2032.20,,,2024-11-15 00:00:00+00:00,REF-20241115-2712,True,2244
2676,173,2024-11-01,2024-11-05,24361.00,2545.20,0.00,26906.20,PAID,24361.00,2545.20,,,2024-11-05 00:00:00+00:00,REF-20241105-2676,True,2208
2640,172,2024-11-01,2024-11-15,14372.00,1350.00,0.00,15722.00,PAID,14372.00,1350.00,,,2024-11-15 00:00:00+00:00,REF-20241115-2640,True,2172
2604,171,2024-11-01,2024-11-05,9680.00,2407.05,0.00,12087.05,PAID,9680.00,2407.05,,,2024-11-05 00:00:00+00:00,REF-20241105-2604,True,2136
2568,170,2024-11-01,2024-11-10,21005.00,2981.70,0.00,23986.70,PAID,21005.00,2981.70,,,2024-11-10 00:00:00+00:00,REF-20241110-2568,True,2100
2532,169,2024-11-01,2024-11-15,12907.00,2007.90,0.00,14914.90,PAID,12907.00,2007.90,,,2024-11-23 00:00:00+00:00,REF-20241123-2532,True,2064
2496,168,2024-11-01,2024-11-10,8811.00,2233.35,0.00,11044.35,PAID,8811.00,2233.35,,,2024-11-10 00:00:00+00:00,REF-20241110-2496,True,2028
2460,167,2024-11-01,2024-11-15,20093.00,1804.05,0.00,21897.05,PAID,20093.00,1804.05,,,2024-11-21 00:00:00+00:00,REF-20241121-2460,True,1992
2424,166,2024-11-01,2024-11-10,15261.00,2900.25,0.00,18161.25,PAID,15261.00,2900.25,,,2024-11-10 00:00:00+00:00,REF-20241110-2424,True,1956
2388,165,2024-11-01,2024-11-10,18241.00,2809.80,0.00,21050.80,PAID,18241.00,2809.80,,,2024-11-10 00:00:00+00:00,REF-20241110-2388,True,1920
2316,163,2024-11-01,2024-11-15,15487.00,2508.75,0.00,17995.75,PAID,15487.00,2508.75,,,2024-11-19 00:00:00+00:00,REF-20241119-2316,True,1848
2280,162,2024-11-01,2024-11-05,19048.00,2382.75,0.00,21430.75,PAID,19048.00,2382.75,,,2024-11-05 00:00:00+00:00,REF-20241105-2280,True,1812
2244,161,2024-11-01,2024-11-10,8100.00,3710.70,0.00,11810.70,PAID,8100.00,3710.70,,,2024-11-10 00:00:00+00:00,REF-20241110-2244,True,1776
